Time (min),Force (N),Position (mm)
0.911,300,2.3039
0.911,300,2.3039
0.911,300,2.3040
0.911,300,2.3040
0.911,300,2.3041
0.911,300,2.3041
0.911,300,2.3041
0.911,300,2.3042
0.911,300,2.3043
0.911,300,2.3043
0.911,300,2.3043
0.911,300,2.3044
0.911,300,2.3044
0.911,300,2.3045
0.911,300,2.3045
0.911,300,2.3045
0.911,300,2.3046
0.911,300,2.3046
0.911,300,2.3046
0.911,300,2.3047
0.911,300,2.3047
0.911,299,2.3048
0.911,300,2.3048
0.911,300,2.3049
0.911,300,2.3049
0.911,300,2.3049
0.911,300,2.3050
0.911,300,2.3050
0.911,300,2.3050
0.911,300,2.3051
0.911,300,2.3051
0.911,300,2.3052
0.911,300,2.3052
0.911,300,2.3052
0.911,300,2.3053
0.911,300,2.3053
0.911,300,2.3054
0.911,299,2.3054
0.911,299,2.3055
0.911,300,2.3055
0.911,300,2.3056
0.911,300,2.3056
0.911,300,2.3056
0.911,300,2.3057
0.912,300,2.3057
0.912,300,2.3057
0.912,300,2.3058
0.912,300,2.3058
0.912,300,2.3059
0.912,300,2.3059
0.912,300,2.3059
0.912,300,2.3060
0.912,300,2.3060
0.912,300,2.3061
0.912,299,2.3061
0.912,299,2.3062
0.912,300,2.3062
0.912,300,2.3062
0.912,300,2.3063
0.912,300,2.3063
0.912,299,2.3064
0.912,299,2.3064
0.912,300,2.3064
0.912,300,2.3065
0.912,300,2.3065
0.912,299,2.3066
0.912,299,2.3066
0.912,300,2.3066
0.912,300,2.3067
0.912,300,2.3067
0.912,299,2.3068
0.912,299,2.3068
0.912,300,2.3069
0.912,300,2.3069
0.912,300,2.3069
0.912,300,2.3070
0.912,300,2.3070
0.912,300,2.3071
0.912,300,2.3071
0.912,300,2.3071
0.912,300,2.3072
0.912,300,2.3072
0.912,300,2.3072
0.912,300,2.3073
0.912,300,2.3073
0.912,300,2.3074
0.912,300,2.3074
0.912,300,2.3075
0.912,300,2.3075
0.912,300,2.3076
0.912,300,2.3076
0.912,300,2.3076
0.912,300,2.3077
0.912,300,2.3077
0.912,300,2.3078
0.912,300,2.3078
0.912,300,2.3079
0.912,300,2.3079
0.912,300,2.3079
0.912,300,2.3080
0.912,300,2.3080
0.912,300,2.3080
0.912,300,2.3081
0.912,300,2.3081
0.913,300,2.3082
0.913,300,2.3082
0.913,300,2.3083
0.913,300,2.3083
0.913,300,2.3083
0.913,300,2.3084
0.913,300,2.3084
0.913,300,2.3084
0.913,300,2.3085
0.913,300,2.3085
0.913,300,2.3086
0.913,300,2.3086
0.913,300,2.3086
0.913,300,2.3087
0.913,300,2.3087
0.913,300,2.3088
0.913,300,2.3088
0.913,300,2.3089
0.913,300,2.3089
0.913,300,2.3089
0.913,300,2.3090
0.913,300,2.3090
0.913,300,2.3091
0.913,300,2.3091
0.913,300,2.3092
0.913,300,2.3092
0.913,300,2.3092
0.913,300,2.3093
0.913,300,2.3093
0.913,300,2.3093
0.913,300,2.3094
0.913,300,2.3094
0.913,300,2.3095
0.913,300,2.3095
0.913,300,2.3096
0.913,300,2.3096
0.913,300,2.3096
0.913,300,2.3097
0.913,300,2.3097
0.913,300,2.3098
0.913,300,2.3098
0.913,300,2.3099
0.913,300,2.3099
0.913,300,2.3099
0.913,300,2.3100
0.913,300,2.3100
0.913,300,2.3101
0.913,300,2.3101
0.913,300,2.3101
0.913,300,2.3102
0.913,300,2.3102
0.913,299,2.3103
0.913,300,2.3103
0.913,300,2.3104
0.913,300,2.3104
0.913,300,2.3105
0.913,300,2.3105
0.913,300,2.3105
0.913,300,2.3106
0.913,300,2.3106
0.914,300,2.3106
0.914,300,2.3107
0.914,300,2.3107
0.914,300,2.3108
0.914,300,2.3108
0.914,300,2.3109
0.914,300,2.3109
0.914,300,2.3109
0.914,300,2.3110
0.914,300,2.3110
0.914,300,2.3111
0.914,300,2.3111
0.914,300,2.3111
0.914,300,2.3112
0.914,300,2.3112
0.914,300,2.3113
0.914,300,2.3113
0.914,300,2.3114
0.914,300,2.3114
0.914,300,2.3114
0.914,300,2.3115
0.914,300,2.3115
0.914,300,2.3116
0.914,300,2.3116
0.914,300,2.3116
0.914,300,2.3117
0.914,300,2.3117
0.914,300,2.3118
0.914,300,2.3118
0.914,300,2.3118
0.914,300,2.3119
0.914,300,2.3120
0.914,300,2.3120
0.914,300,2.3120
0.914,300,2.3121
0.914,300,2.3121
0.914,300,2.3121
0.914,300,2.3122
0.914,300,2.3122
0.914,300,2.3123
0.914,300,2.3123
0.914,300,2.3123
0.914,299,2.3124
0.914,299,2.3124
0.914,300,2.3125
0.914,300,2.3125
0.914,300,2.3126
0.914,300,2.3126
0.914,299,2.3126
0.914,300,2.3127
0.914,300,2.3127
0.914,300,2.3128
0.914,300,2.3128
0.914,300,2.3128
0.914,300,2.3129
0.914,300,2.3129
0.914,300,2.3130
0.914,300,2.3130
0.914,300,2.3130
0.914,300,2.3131
0.915,300,2.3131
0.915,300,2.3132
0.915,300,2.3132
0.915,300,2.3133
0.915,300,2.3133
0.915,300,2.3134
0.915,300,2.3134
0.915,300,2.3134
0.915,300,2.3135
0.915,300,2.3135
0.915,300,2.3136
0.915,300,2.3136
0.915,300,2.3136
0.915,300,2.3137
0.915,300,2.3137
0.915,300,2.3138
0.915,300,2.3138
0.915,300,2.3139
0.915,300,2.3139
0.915,300,2.3139
0.915,300,2.3140
0.915,299,2.3140
0.915,299,2.3140
0.915,300,2.3141
0.915,300,2.3141
0.915,300,2.3142
0.915,300,2.3142
0.915,300,2.3143
0.915,300,2.3143
0.915,300,2.3143
0.915,300,2.3144
0.915,300,2.3144
0.915,299,2.3145
0.915,300,2.3145
0.915,300,2.3146
0.915,300,2.3146
0.915,300,2.3146
0.915,300,2.3147
0.915,299,2.3147
0.915,299,2.3148
0.915,300,2.3148
0.915,300,2.3149
0.915,300,2.3149
0.915,300,2.3149
0.915,299,2.3150
0.915,300,2.3150
0.915,300,2.3150
0.915,300,2.3151
0.915,300,2.3151
0.915,300,2.3152
0.915,300,2.3152
0.915,300,2.3153
0.915,300,2.3153
0.915,300,2.3153
0.915,300,2.3154
0.915,300,2.3154
0.915,300,2.3155
0.915,300,2.3155
0.915,300,2.3156
0.915,300,2.3156
0.916,300,2.3157
0.916,300,2.3157
0.916,300,2.3157
0.916,300,2.3158
0.916,300,2.3158
0.916,300,2.3159
0.916,300,2.3159
0.916,300,2.3159
0.916,300,2.3160
0.916,300,2.3160
0.916,300,2.3160
0.916,300,2.3161
0.916,300,2.3161
0.916,300,2.3162
0.916,300,2.3162
0.916,300,2.3163
0.916,300,2.3163
0.916,300,2.3164
0.916,300,2.3164
0.916,300,2.3164
0.916,300,2.3165
0.916,300,2.3165
0.916,300,2.3166
0.916,300,2.3166
0.916,300,2.3167
0.916,300,2.3167
0.916,300,2.3167
0.916,300,2.3168
0.916,300,2.3168
0.916,300,2.3169
0.916,300,2.3169
0.916,300,2.3170
0.916,300,2.3170
0.916,300,2.3171
0.916,300,2.3171
0.916,300,2.3171
0.916,300,2.3172
0.916,300,2.3172
0.916,300,2.3173
0.916,300,2.3173
0.916,300,2.3174
0.916,300,2.3174
0.916,300,2.3174
0.916,300,2.3175
0.916,300,2.3175
0.916,300,2.3176
0.916,300,2.3176
0.916,300,2.3177
0.916,300,2.3177
0.916,300,2.3177
0.916,300,2.3178
0.916,300,2.3178
0.916,300,2.3178
0.916,300,2.3179
0.916,300,2.3179
0.916,300,2.3180
0.916,300,2.3180
0.916,300,2.3181
0.916,300,2.3181
0.916,300,2.3181
0.917,300,2.3182
0.917,300,2.3182
0.917,299,2.3183
0.917,299,2.3183
0.917,300,2.3184
0.917,300,2.3184
0.917,300,2.3184
0.917,300,2.3184
0.917,299,2.3185
0.917,299,2.3185
0.917,300,2.3186
0.917,300,2.3186
0.917,300,2.3187
0.917,300,2.3187
0.917,300,2.3188
0.917,300,2.3188
0.917,300,2.3188
0.917,300,2.3189
0.917,300,2.3190
0.917,299,2.3190
0.917,300,2.3190
0.917,300,2.3191
0.917,300,2.3191
0.917,300,2.3192
0.917,300,2.3192
0.917,299,2.3192
0.917,300,2.3193
0.917,300,2.3193
0.917,300,2.3194
0.917,300,2.3194
0.917,300,2.3195
0.917,300,2.3195
0.917,300,2.3195
0.917,300,2.3196
0.917,300,2.3196
0.917,300,2.3197
0.917,299,2.3197
0.917,300,2.3198
0.917,300,2.3198
0.917,300,2.3198
0.917,300,2.3198
0.917,300,2.3199
0.917,299,2.3200
0.917,299,2.3200
0.917,300,2.3200
0.917,300,2.3201
0.917,300,2.3201
0.917,299,2.3202
0.917,300,2.3202
0.917,300,2.3203
0.917,300,2.3203
0.917,299,2.3204
0.917,299,2.3204
0.917,300,2.3204
0.917,300,2.3205
0.917,300,2.3205
0.917,300,2.3206
0.917,300,2.3206
0.917,300,2.3206
0.917,299,2.3207
0.918,300,2.3207
0.918,300,2.3208
0.918,300,2.3208
0.918,300,2.3208
0.918,300,2.3209
0.918,300,2.3209
0.918,300,2.3210
0.918,300,2.3210
0.918,300,2.3211
0.918,300,2.3211
0.918,300,2.3212
0.918,300,2.3212
0.918,300,2.3212
0.918,300,2.3213
0.918,300,2.3213
0.918,300,2.3214
0.918,300,2.3214
0.918,300,2.3215
0.918,300,2.3215
0.918,300,2.3215
0.918,300,2.3216
0.918,300,2.3216
0.918,300,2.3216
0.918,300,2.3217
0.918,300,2.3218
0.918,300,2.3218
0.918,300,2.3218
0.918,300,2.3219
0.918,300,2.3219
0.918,300,2.3220
0.918,300,2.3220
0.918,300,2.3220
0.918,300,2.3221
0.918,300,2.3221
0.918,300,2.3222
0.918,300,2.3222
0.918,300,2.3222
0.918,300,2.3223
0.918,300,2.3223
0.918,300,2.3224
0.918,300,2.3224
0.918,300,2.3225
0.918,300,2.3225
0.918,300,2.3226
0.918,300,2.3226
0.918,300,2.3226
0.918,300,2.3227
0.918,300,2.3227
0.918,300,2.3228
0.918,299,2.3228
0.918,300,2.3228
0.918,300,2.3229
0.918,300,2.3229
0.918,300,2.3229
0.918,300,2.3230
0.918,300,2.3230
0.918,300,2.3231
0.918,300,2.3231
0.918,300,2.3232
0.918,300,2.3232
0.919,300,2.3233
0.919,300,2.3233
0.919,300,2.3233
0.919,300,2.3234
0.919,300,2.3234
0.919,300,2.3235
0.919,300,2.3235
0.919,300,2.3236
0.919,300,2.3236
0.919,300,2.3236
0.919,300,2.3237
0.919,300,2.3237
0.919,300,2.3238
0.919,300,2.3238
0.919,300,2.3239
0.919,300,2.3239
0.919,300,2.3239
0.919,300,2.3240
0.919,300,2.3240
0.919,300,2.3241
0.919,300,2.3241
0.919,300,2.3242
0.919,300,2.3242
0.919,300,2.3242
0.919,300,2.3243
0.919,300,2.3243
0.919,300,2.3243
0.919,300,2.3244
0.919,300,2.3244
0.919,300,2.3245
0.919,300,2.3245
0.919,300,2.3246
0.919,300,2.3246
0.919,300,2.3246
0.919,300,2.3247
0.919,300,2.3247
0.919,300,2.3248
0.919,300,2.3248
0.919,300,2.3249
0.919,300,2.3249
0.919,299,2.3250
0.919,299,2.3250
0.919,300,2.3250
0.919,300,2.3251
0.919,300,2.3251
0.919,300,2.3252
0.919,299,2.3252
0.919,300,2.3253
0.919,300,2.3253
0.919,300,2.3253
0.919,300,2.3254
0.919,300,2.3254
0.919,300,2.3255
0.919,300,2.3255
0.919,300,2.3256
0.919,300,2.3256
0.919,300,2.3256
0.919,299,2.3257
0.919,300,2.3257
0.919,300,2.3257
0.920,300,2.3258
0.920,300,2.3258
0.920,300,2.3259
0.920,300,2.3259
0.920,300,2.3260
0.920,300,2.3260
0.920,300,2.3260
0.920,299,2.3261
0.920,299,2.3261
0.920,300,2.3262
0.920,300,2.3262
0.920,300,2.3263
0.920,300,2.3263
0.920,299,2.3264
0.920,299,2.3264
0.920,299,2.3264
0.920,300,2.3265
0.920,300,2.3265
0.920,299,2.3266
0.920,299,2.3266
0.920,299,2.3267
0.920,300,2.3267
0.920,300,2.3267
0.920,300,2.3268
0.920,299,2.3268
0.920,299,2.3269
0.920,300,2.3269
0.920,300,2.3270
0.920,300,2.3270
0.920,299,2.3270
0.920,299,2.3271
0.920,299,2.3271
0.920,300,2.3272
0.920,300,2.3272
0.920,300,2.3273
0.920,300,2.3273
0.920,299,2.3274
0.920,299,2.3274
0.920,299,2.3274
0.920,300,2.3275
0.920,300,2.3275
0.920,300,2.3276
0.920,300,2.3276
0.920,300,2.3276
0.920,300,2.3277
0.920,300,2.3277
0.920,300,2.3278
0.920,300,2.3278
0.920,300,2.3279
0.920,300,2.3279
0.920,300,2.3280
0.920,300,2.3280
0.920,300,2.3281
0.920,300,2.3281
0.920,299,2.3282
0.920,300,2.3282
0.920,300,2.3282
0.920,300,2.3283
0.920,300,2.3283
0.920,300,2.3284
0.921,300,2.3284
0.921,300,2.3285
0.921,300,2.3285
0.921,300,2.3285
0.921,300,2.3286
0.921,300,2.3286
0.921,300,2.3286
0.921,300,2.3287
0.921,300,2.3287
0.921,300,2.3288
0.921,300,2.3288
0.921,300,2.3289
0.921,300,2.3289
0.921,300,2.3290
0.921,300,2.3290
0.921,300,2.3290
0.921,300,2.3291
0.921,300,2.3291
0.921,300,2.3292
0.921,300,2.3292
0.921,300,2.3293
0.921,300,2.3293
0.921,300,2.3294
0.921,300,2.3294
0.921,300,2.3294
0.921,300,2.3295
0.921,300,2.3295
0.921,300,2.3296
0.921,300,2.3296
0.921,300,2.3297
0.921,300,2.3297
0.921,300,2.3298
0.921,300,2.3298
0.921,300,2.3299
0.921,300,2.3299
0.921,300,2.3299
0.921,300,2.3300
0.921,300,2.3300
0.921,300,2.3300
0.921,300,2.3301
0.921,300,2.3302
0.921,300,2.3302
0.921,300,2.3303
0.921,300,2.3303
0.921,300,2.3303
0.921,300,2.3304
0.921,300,2.3304
0.921,300,2.3305
0.921,300,2.3305
0.921,300,2.3306
0.921,300,2.3306
0.921,300,2.3307
0.921,300,2.3307
0.921,300,2.3307
0.921,300,2.3308
0.921,300,2.3308
0.921,300,2.3309
0.921,300,2.3309
0.921,300,2.3310
0.921,300,2.3310
0.922,300,2.3310
0.922,300,2.3311
0.922,300,2.3311
0.922,300,2.3312
0.922,300,2.3312
0.922,300,2.3313
0.922,300,2.3313
0.922,300,2.3314
0.922,300,2.3314
0.922,300,2.3314
0.922,300,2.3315
0.922,300,2.3315
0.922,300,2.3316
0.922,300,2.3316
0.922,300,2.3317
0.922,300,2.3317
0.922,300,2.3317
0.922,300,2.3318
0.922,300,2.3318
0.922,300,2.3319
0.922,300,2.3320
0.922,300,2.3320
0.922,300,2.3320
0.922,300,2.3321
0.922,300,2.3321
0.922,300,2.3322
0.922,300,2.3322
0.922,300,2.3323
0.922,300,2.3323
0.922,300,2.3323
0.922,300,2.3324
0.922,300,2.3324
0.922,300,2.3325
0.922,300,2.3325
0.922,300,2.3326
0.922,299,2.3326
0.922,300,2.3327
0.922,300,2.3327
0.922,300,2.3328
0.922,300,2.3328
0.922,300,2.3329
0.922,300,2.3329
0.922,300,2.3329
0.922,300,2.3330
0.922,300,2.3330
0.922,300,2.3331
0.922,300,2.3331
0.922,300,2.3332
0.922,300,2.3332
0.922,300,2.3332
0.922,300,2.3333
0.922,300,2.3333
0.922,300,2.3334
0.922,300,2.3334
0.922,300,2.3335
0.922,300,2.3335
0.922,300,2.3336
0.922,300,2.3336
0.922,300,2.3336
0.922,300,2.3337
0.923,300,2.3337
0.923,300,2.3338
0.923,300,2.3338
0.923,300,2.3339
0.923,300,2.3339
0.923,300,2.3339
0.923,300,2.3340
0.923,300,2.3340
0.923,300,2.3341
0.923,300,2.3341
0.923,300,2.3342
0.923,300,2.3342
0.923,300,2.3343
0.923,300,2.3343
0.923,300,2.3344
0.923,300,2.3344
0.923,300,2.3344
0.923,300,2.3345
0.923,300,2.3345
0.923,300,2.3346
0.923,300,2.3347
0.923,300,2.3347
0.923,300,2.3347
0.923,300,2.3348
0.923,300,2.3348
0.923,300,2.3349
0.923,300,2.3349
0.923,300,2.3349
0.923,300,2.3350
0.923,300,2.3350
0.923,300,2.3350
0.923,300,2.3351
0.923,300,2.3352
0.923,300,2.3352
0.923,300,2.3352
0.923,300,2.3353
0.923,300,2.3353
0.923,300,2.3354
0.923,300,2.3354
0.923,300,2.3355
0.923,300,2.3355
0.923,300,2.3356
0.923,300,2.3356
0.923,300,2.3356
0.923,300,2.3357
0.923,300,2.3357
0.923,300,2.3358
0.923,300,2.3358
0.923,300,2.3358
0.923,300,2.3359
0.923,300,2.3359
0.923,300,2.3360
0.923,300,2.3360
0.923,300,2.3361
0.923,300,2.3361
0.923,300,2.3362
0.923,300,2.3362
0.923,300,2.3363
0.923,300,2.3363
0.923,300,2.3364
0.924,300,2.3364
0.924,300,2.3364
0.924,300,2.3365
0.924,300,2.3365
0.924,300,2.3366
0.924,300,2.3366
0.924,300,2.3366
0.924,300,2.3367
0.924,300,2.3368
0.924,300,2.3368
0.924,300,2.3368
0.924,300,2.3369
0.924,300,2.3369
0.924,300,2.3370
0.924,300,2.3370
0.924,300,2.3370
0.924,300,2.3371
0.924,300,2.3371
0.924,300,2.3372
0.924,300,2.3372
0.924,300,2.3372
0.924,300,2.3373
0.924,300,2.3373
0.924,300,2.3374
0.924,300,2.3374
0.924,300,2.3375
0.924,300,2.3375
0.924,300,2.3375
0.924,300,2.3376
0.924,300,2.3376
0.924,300,2.3377
0.924,300,2.3377
0.924,300,2.3378
0.924,300,2.3378
0.924,300,2.3379
0.924,300,2.3379
0.924,300,2.3380
0.924,300,2.3380
0.924,300,2.3380
0.924,300,2.3381
0.924,300,2.3381
0.924,300,2.3382
0.924,300,2.3382
0.924,300,2.3383
0.924,300,2.3383
0.924,300,2.3383
0.924,300,2.3384
0.924,300,2.3384
0.924,300,2.3385
0.924,300,2.3385
0.924,300,2.3385
0.924,300,2.3386
0.924,300,2.3386
0.924,300,2.3386
0.924,300,2.3387
0.924,300,2.3387
0.924,300,2.3388
0.924,300,2.3388
0.924,300,2.3389
0.924,300,2.3389
0.925,300,2.3389
0.925,300,2.3390
0.925,300,2.3390
0.925,300,2.3391
0.925,300,2.3391
0.925,300,2.3392
0.925,300,2.3392
0.925,300,2.3392
0.925,300,2.3393
0.925,300,2.3393
0.925,300,2.3394
0.925,300,2.3394
0.925,300,2.3395
0.925,300,2.3395
0.925,300,2.3396
0.925,300,2.3396
0.925,300,2.3396
0.925,300,2.3397
0.925,300,2.3397
0.925,300,2.3397
0.925,300,2.3398
0.925,300,2.3398
0.925,300,2.3399
0.925,300,2.3399
0.925,300,2.3400
0.925,300,2.3400
0.925,300,2.3400
0.925,300,2.3401
0.925,300,2.3401
0.925,300,2.3402
0.925,300,2.3402
0.925,300,2.3402
0.925,300,2.3403
0.925,300,2.3403
0.925,300,2.3404
0.925,300,2.3404
0.925,300,2.3404
0.925,300,2.3405
0.925,300,2.3405
0.925,300,2.3406
0.925,300,2.3406
0.925,300,2.3406
0.925,300,2.3407
0.925,300,2.3407
0.925,300,2.3408
0.925,300,2.3408
0.925,300,2.3409
0.925,300,2.3409
0.925,300,2.3409
0.925,300,2.3410
0.925,300,2.3410
0.925,300,2.3411
0.925,300,2.3411
0.925,300,2.3412
0.925,300,2.3412
0.925,300,2.3412
0.925,300,2.3413
0.925,300,2.3413
0.925,300,2.3413
0.925,300,2.3414
0.926,300,2.3414
0.926,300,2.3415
0.926,300,2.3415
0.926,299,2.3416
0.926,299,2.3416
0.926,300,2.3416
0.926,300,2.3417
0.926,300,2.3417
0.926,300,2.3418
0.926,300,2.3418
0.926,300,2.3418
0.926,300,2.3419
0.926,300,2.3419
0.926,300,2.3420
0.926,300,2.3420
0.926,300,2.3420
0.926,300,2.3421
0.926,300,2.3421
0.926,300,2.3422
0.926,300,2.3422
0.926,300,2.3423
0.926,300,2.3423
0.926,300,2.3423
0.926,300,2.3424
0.926,300,2.3424
0.926,300,2.3424
0.926,300,2.3425
0.926,300,2.3425
0.926,300,2.3426
0.926,300,2.3426
0.926,300,2.3426
0.926,300,2.3427
0.926,300,2.3427
0.926,300,2.3428
0.926,300,2.3428
0.926,300,2.3429
0.926,300,2.3429
0.926,300,2.3429
0.926,300,2.3430
0.926,300,2.3430
0.926,300,2.3431
0.926,300,2.3431
0.926,300,2.3432
0.926,300,2.3432
0.926,300,2.3432
0.926,300,2.3433
0.926,300,2.3433
0.926,300,2.3433
0.926,300,2.3434
0.926,300,2.3434
0.926,300,2.3435
0.926,300,2.3435
0.926,300,2.3436
0.926,300,2.3436
0.926,300,2.3436
0.926,300,2.3437
0.926,300,2.3437
0.926,300,2.3438
0.926,300,2.3438
0.926,300,2.3439
0.927,300,2.3439
0.927,300,2.3439
0.927,300,2.3440
0.927,300,2.3440
0.927,300,2.3440
0.927,300,2.3441
0.927,300,2.3441
0.927,300,2.3442
0.927,300,2.3442
0.927,300,2.3442
0.927,300,2.3443
0.927,300,2.3443
0.927,300,2.3444
0.927,300,2.3444
0.927,300,2.3445
0.927,300,2.3445
0.927,300,2.3445
0.927,300,2.3446
0.927,300,2.3446
0.927,300,2.3447
0.927,300,2.3447
0.927,300,2.3448
0.927,300,2.3448
0.927,300,2.3448
0.927,300,2.3449
0.927,300,2.3449
0.927,300,2.3449
0.927,300,2.3450
0.927,300,2.3450
0.927,300,2.3450
0.927,300,2.3451
0.927,300,2.3451
0.927,300,2.3452
0.927,300,2.3452
0.927,300,2.3453
0.927,300,2.3453
0.927,300,2.3453
0.927,300,2.3454
0.927,300,2.3454
0.927,300,2.3455
0.927,300,2.3455
0.927,300,2.3456
0.927,300,2.3456
0.927,299,2.3457
0.927,299,2.3457
0.927,300,2.3457
0.927,300,2.3458
0.927,300,2.3458
0.927,300,2.3459
0.927,299,2.3459
0.927,299,2.3459
0.927,300,2.3460
0.927,300,2.3460
0.927,300,2.3461
0.927,299,2.3461
0.927,300,2.3461
0.927,300,2.3462
0.927,300,2.3462
0.927,300,2.3463
0.927,300,2.3463
0.928,299,2.3463
0.928,300,2.3464
0.928,300,2.3464
0.928,300,2.3465
0.928,300,2.3465
0.928,300,2.3465
0.928,299,2.3466
0.928,300,2.3466
0.928,300,2.3466
0.928,300,2.3467
0.928,300,2.3467
0.928,300,2.3468
0.928,300,2.3468
0.928,300,2.3469
0.928,300,2.3469
0.928,300,2.3469
0.928,300,2.3470
0.928,299,2.3470
0.928,299,2.3471
0.928,300,2.3471
0.928,300,2.3471
0.928,300,2.3472
0.928,300,2.3472
0.928,299,2.3472
0.928,299,2.3473
0.928,300,2.3473
0.928,300,2.3474
0.928,300,2.3474
0.928,300,2.3475
0.928,300,2.3475
0.928,300,2.3476
0.928,300,2.3476
0.928,300,2.3476
0.928,300,2.3477
0.928,299,2.3477
0.928,299,2.3478
0.928,300,2.3478
0.928,300,2.3478
0.928,300,2.3479
0.928,300,2.3479
0.928,300,2.3480
0.928,300,2.3480
0.928,300,2.3480
0.928,300,2.3481
0.928,300,2.3481
0.928,300,2.3482
0.928,300,2.3482
0.928,300,2.3483
0.928,300,2.3483
0.928,300,2.3484
0.928,300,2.3484
0.928,300,2.3484
0.928,300,2.3484
0.928,300,2.3485
0.928,300,2.3485
0.928,300,2.3486
0.928,300,2.3486
0.928,300,2.3486
0.928,300,2.3487
0.928,300,2.3488
0.929,300,2.3488
0.929,300,2.3488
0.929,300,2.3489
0.929,300,2.3489
0.929,300,2.3490
0.929,300,2.3490
0.929,300,2.3490
0.929,300,2.3491
0.929,300,2.3491
0.929,300,2.3492
0.929,300,2.3492
0.929,300,2.3492
0.929,300,2.3493
0.929,300,2.3493
0.929,300,2.3493
0.929,300,2.3494
0.929,300,2.3494
0.929,300,2.3495
0.929,300,2.3495
0.929,300,2.3496
0.929,300,2.3496
0.929,300,2.3496
0.929,300,2.3497
0.929,300,2.3497
0.929,300,2.3498
0.929,300,2.3498
0.929,300,2.3498
0.929,300,2.3499
0.929,300,2.3499
0.929,300,2.3500
0.929,300,2.3500
0.929,300,2.3500
0.929,300,2.3501
0.929,300,2.3501
0.929,300,2.3502
0.929,300,2.3502
0.929,300,2.3502
0.929,300,2.3503
0.929,300,2.3503
0.929,300,2.3504
0.929,300,2.3504
0.929,300,2.3505
0.929,300,2.3505
0.929,300,2.3506
0.929,300,2.3506
0.929,300,2.3506
0.929,300,2.3507
0.929,300,2.3507
0.929,300,2.3508
0.929,300,2.3508
0.929,300,2.3508
0.929,300,2.3509
0.929,300,2.3509
0.929,300,2.3509
0.929,300,2.3510
0.929,300,2.3510
0.929,300,2.3511
0.929,300,2.3511
0.929,300,2.3512
0.929,300,2.3512
0.930,300,2.3513
0.930,300,2.3513
0.930,300,2.3514
0.930,300,2.3514
0.930,299,2.3514
0.930,300,2.3515
0.930,300,2.3515
0.930,300,2.3515
0.930,300,2.3516
0.930,300,2.3516
0.930,300,2.3517
0.930,300,2.3517
0.930,300,2.3517
0.930,300,2.3518
0.930,300,2.3518
0.930,300,2.3519
0.930,300,2.3519
0.930,300,2.3520
0.930,300,2.3520
0.930,300,2.3520
0.930,300,2.3521
0.930,300,2.3521
0.930,300,2.3522
0.930,300,2.3522
0.930,300,2.3522
0.930,300,2.3523
0.930,300,2.3523
0.930,300,2.3524
0.930,300,2.3524
0.930,300,2.3525
0.930,300,2.3525
0.930,300,2.3526
0.930,300,2.3526
0.930,300,2.3526
0.930,300,2.3527
0.930,300,2.3527
0.930,300,2.3528
0.930,300,2.3528
0.930,300,2.3528
0.930,300,2.3529
0.930,300,2.3529
0.930,300,2.3529
0.930,300,2.3530
0.930,300,2.3530
0.930,300,2.3531
0.930,300,2.3531
0.930,300,2.3532
0.930,300,2.3532
0.930,300,2.3532
0.930,300,2.3532
0.930,300,2.3533
0.930,300,2.3533
0.930,300,2.3534
0.930,300,2.3534
0.930,300,2.3535
0.930,299,2.3535
0.930,299,2.3536
0.930,300,2.3536
0.930,300,2.3536
0.930,300,2.3537
0.931,300,2.3537
0.931,299,2.3538
0.931,299,2.3538
0.931,299,2.3539
0.931,300,2.3539
0.931,300,2.3539
0.931,300,2.3540
0.931,300,2.3540
0.931,300,2.3541
0.931,300,2.3541
0.931,300,2.3542
0.931,299,2.3542
0.931,299,2.3542
0.931,300,2.3543
0.931,300,2.3543
0.931,300,2.3544
0.931,300,2.3544
0.931,300,2.3544
0.931,300,2.3545
0.931,300,2.3545
0.931,300,2.3546
0.931,300,2.3546
0.931,300,2.3546
0.931,300,2.3547
0.931,300,2.3547
0.931,300,2.3548
0.931,300,2.3548
0.931,299,2.3548
0.931,299,2.3549
0.931,299,2.3549
0.931,300,2.3550
0.931,300,2.3550
0.931,300,2.3551
0.931,300,2.3551
0.931,299,2.3551
0.931,299,2.3552
0.931,300,2.3552
0.931,300,2.3553
0.931,300,2.3553
0.931,300,2.3554
0.931,300,2.3554
0.931,300,2.3554
0.931,300,2.3555
0.931,300,2.3555
0.931,300,2.3556
0.931,300,2.3556
0.931,300,2.3557
0.931,300,2.3557
0.931,300,2.3557
0.931,300,2.3558
0.931,300,2.3558
0.931,300,2.3559
0.931,300,2.3559
0.931,300,2.3559
0.931,300,2.3560
0.931,300,2.3560
0.931,300,2.3561
0.931,300,2.3561
0.931,300,2.3561
0.931,300,2.3562
0.932,300,2.3563
0.932,300,2.3563
0.932,300,2.3563
0.932,300,2.3564
0.932,300,2.3564
0.932,300,2.3565
0.932,300,2.3565
0.932,300,2.3565
0.932,300,2.3566
0.932,300,2.3566
0.932,300,2.3567
0.932,300,2.3567
0.932,300,2.3567
0.932,300,2.3568
0.932,300,2.3568
0.932,300,2.3569
0.932,300,2.3569
0.932,300,2.3570
0.932,300,2.3570
0.932,300,2.3570
0.932,300,2.3571
0.932,300,2.3571
0.932,300,2.3572
0.932,300,2.3572
0.932,300,2.3572
0.932,300,2.3573
0.932,300,2.3574
