Time (min),Force (N),Position (mm)
1.82,3600,4.6192
1.82,3600,4.6192
1.82,3600,4.6192
1.82,3600,4.6192
1.82,3600,4.6193
1.82,3600,4.6193
1.82,3600,4.6194
1.82,3600,4.6194
1.82,3600,4.6194
1.82,3600,4.6195
1.82,3600,4.6195
1.82,3600,4.6196
1.82,3600,4.6196
1.82,3600,4.6197
1.82,3600,4.6197
1.82,3600,4.6197
1.82,3600,4.6198
1.82,3600,4.6198
1.82,3600,4.6198
1.82,3600,4.6199
1.82,3600,4.6199
1.82,3600,4.6200
1.82,3600,4.6200
1.82,3600,4.6200
1.82,3600,4.6201
1.82,3600,4.6201
1.82,3600,4.6202
1.82,3600,4.6202
1.82,3600,4.6202
1.82,3600,4.6203
1.82,3600,4.6203
1.82,3600,4.6204
1.82,3600,4.6204
1.82,3600,4.6205
1.82,3600,4.6205
1.82,3600,4.6205
1.82,3600,4.6206
1.82,3600,4.6206
1.82,3600,4.6207
1.82,3600,4.6207
1.82,3600,4.6208
1.82,3600,4.6208
1.82,3600,4.6208
1.82,3600,4.6209
1.82,3600,4.6209
1.82,3600,4.6209
1.82,3600,4.6210
1.82,3600,4.6210
1.82,3600,4.6210
1.82,3600,4.6211
1.82,3600,4.6211
1.82,3600,4.6211
1.82,3600,4.6212
1.82,3600,4.6212
1.82,3600,4.6213
1.82,3600,4.6213
1.82,3600,4.6213
1.82,3600,4.6214
1.82,3600,4.6214
1.82,3600,4.6215
1.82,3600,4.6215
1.82,3600,4.6216
1.82,3600,4.6216
1.82,3600,4.6216
1.82,3600,4.6217
1.82,3600,4.6217
1.82,3600,4.6218
1.82,3600,4.6218
1.82,3600,4.6219
1.82,3600,4.6219
1.82,3600,4.6220
1.82,3600,4.6220
1.82,3600,4.6220
1.82,3600,4.6220
1.82,3600,4.6221
1.82,3600,4.6221
1.82,3600,4.6222
1.82,3600,4.6222
1.82,3600,4.6222
1.82,3600,4.6223
1.82,3600,4.6224
1.82,3600,4.6224
1.82,3600,4.6224
1.82,3600,4.6225
1.82,3600,4.6225
1.82,3600,4.6225
1.82,3600,4.6226
1.82,3600,4.6226
1.82,3600,4.6227
1.82,3600,4.6227
1.82,3600,4.6228
1.82,3600,4.6228
1.82,3600,4.6228
1.82,3600,4.6229
1.82,3600,4.6229
1.82,3600,4.6229
1.82,3600,4.6230
1.82,3600,4.6230
1.82,3600,4.6231
1.82,3600,4.6231
1.82,3600,4.6232
1.82,3600,4.6232
1.82,3600,4.6232
1.82,3600,4.6233
1.82,3600,4.6233
1.82,3600,4.6234
1.82,3600,4.6234
1.82,3600,4.6234
1.82,3600,4.6235
1.82,3600,4.6235
1.82,3600,4.6236
1.82,3600,4.6236
1.82,3600,4.6237
1.82,3600,4.6237
1.82,3600,4.6237
1.82,3600,4.6238
1.82,3600,4.6238
1.82,3600,4.6238
1.82,3600,4.6239
1.82,3600,4.6239
1.82,3600,4.6240
1.82,3600,4.6240
1.82,3600,4.6241
1.82,3600,4.6241
1.82,3600,4.6241
1.82,3600,4.6242
1.82,3600,4.6242
1.82,3600,4.6243
1.82,3600,4.6243
1.82,3600,4.6244
1.82,3600,4.6244
1.82,3600,4.6244
1.82,3600,4.6245
1.82,3600,4.6245
1.82,3600,4.6246
1.82,3600,4.6246
1.82,3600,4.6247
1.82,3600,4.6247
1.82,3600,4.6248
1.82,3600,4.6248
1.82,3600,4.6248
1.82,3600,4.6249
1.82,3600,4.6249
1.82,3600,4.6250
1.82,3600,4.6250
1.82,3600,4.6251
1.82,3600,4.6251
1.82,3600,4.6251
1.82,3600,4.6252
1.82,3600,4.6252
1.82,3600,4.6253
1.82,3600,4.6253
1.82,3600,4.6253
1.82,3600,4.6254
1.82,3600,4.6254
1.82,3600,4.6255
1.82,3600,4.6255
1.82,3600,4.6255
1.82,3600,4.6256
1.82,3600,4.6256
1.82,3600,4.6257
1.82,3600,4.6257
1.82,3600,4.6258
1.82,3600,4.6258
1.82,3600,4.6258
1.82,3600,4.6259
1.82,3600,4.6259
1.82,3600,4.6260
1.82,3600,4.6260
1.82,3600,4.6261
1.82,3600,4.6261
1.82,3600,4.6261
1.82,3600,4.6262
1.82,3600,4.6262
1.82,3600,4.6262
1.82,3600,4.6263
1.82,3600,4.6263
1.82,3600,4.6264
1.82,3600,4.6264
1.82,3600,4.6265
1.82,3600,4.6265
1.82,3600,4.6265
1.82,3600,4.6266
1.82,3600,4.6266
1.82,3600,4.6267
1.82,3600,4.6267
1.82,3600,4.6268
1.82,3600,4.6268
1.82,3600,4.6269
1.82,3600,4.6269
1.82,3600,4.6269
1.82,3600,4.6270
1.82,3600,4.6270
1.83,3600,4.6271
1.83,3600,4.6271
1.83,3600,4.6272
1.83,3600,4.6272
1.83,3600,4.6272
1.83,3600,4.6273
1.83,3600,4.6273
1.83,3600,4.6273
1.83,3600,4.6274
1.83,3600,4.6274
1.83,3600,4.6275
1.83,3600,4.6275
1.83,3600,4.6276
1.83,3600,4.6276
1.83,3600,4.6277
1.83,3600,4.6277
1.83,3600,4.6277
1.83,3600,4.6278
1.83,3600,4.6278
1.83,3600,4.6279
1.83,3600,4.6279
1.83,3600,4.6279
1.83,3600,4.6280
1.83,3600,4.6280
1.83,3600,4.6281
1.83,3600,4.6281
1.83,3600,4.6281
1.83,3600,4.6282
1.83,3600,4.6282
1.83,3600,4.6283
1.83,3600,4.6283
1.83,3600,4.6284
1.83,3600,4.6284
1.83,3600,4.6284
1.83,3600,4.6285
1.83,3600,4.6286
1.83,3600,4.6286
1.83,3600,4.6286
1.83,3600,4.6287
1.83,3600,4.6287
1.83,3600,4.6288
1.83,3600,4.6288
1.83,3600,4.6289
1.83,3600,4.6289
1.83,3600,4.6289
1.83,3600,4.6290
1.83,3600,4.6290
1.83,3600,4.6291
1.83,3600,4.6291
1.83,3600,4.6291
1.83,3600,4.6292
1.83,3600,4.6292
1.83,3600,4.6293
1.83,3600,4.6293
1.83,3600,4.6293
1.83,3600,4.6294
1.83,3600,4.6294
1.83,3600,4.6295
1.83,3600,4.6295
1.83,3600,4.6296
1.83,3600,4.6296
1.83,3600,4.6296
1.83,3600,4.6297
1.83,3600,4.6297
1.83,3600,4.6298
1.83,3600,4.6298
1.83,3600,4.6299
1.83,3600,4.6299
1.83,3600,4.6300
1.83,3600,4.6300
1.83,3600,4.6300
1.83,3600,4.6301
1.83,3600,4.6301
1.83,3600,4.6302
1.83,3600,4.6302
1.83,3600,4.6303
1.83,3600,4.6303
1.83,3600,4.6304
1.83,3600,4.6304
1.83,3600,4.6305
1.83,3600,4.6305
1.83,3600,4.6306
1.83,3600,4.6306
1.83,3600,4.6307
1.83,3600,4.6307
1.83,3600,4.6308
1.83,3600,4.6308
1.83,3600,4.6309
1.83,3600,4.6309
1.83,3600,4.6309
1.83,3600,4.6310
1.83,3600,4.6310
1.83,3600,4.6311
1.83,3600,4.6311
1.83,3600,4.6312
1.83,3600,4.6312
1.83,3600,4.6313
1.83,3600,4.6313
1.83,3600,4.6314
1.83,3600,4.6314
1.83,3600,4.6315
1.83,3600,4.6315
1.83,3600,4.6316
1.83,3600,4.6316
1.83,3600,4.6316
1.83,3600,4.6317
1.83,3600,4.6317
1.83,3600,4.6318
1.83,3600,4.6318
1.83,3600,4.6319
1.83,3600,4.6319
1.83,3600,4.6320
1.83,3600,4.6320
1.83,3600,4.6321
1.83,3600,4.6321
1.83,3600,4.6321
1.83,3600,4.6322
1.83,3600,4.6322
1.83,3600,4.6322
1.83,3600,4.6323
1.83,3600,4.6324
1.83,3600,4.6324
1.83,3600,4.6324
1.83,3600,4.6325
1.83,3600,4.6325
1.83,3600,4.6326
1.83,3600,4.6326
1.83,3600,4.6326
1.83,3600,4.6327
1.83,3600,4.6328
1.83,3600,4.6328
1.83,3600,4.6328
1.83,3600,4.6329
1.83,3600,4.6329
1.83,3600,4.6329
1.83,3600,4.6330
1.83,3600,4.6330
1.83,3600,4.6331
1.83,3600,4.6331
1.83,3600,4.6332
1.83,3600,4.6332
1.83,3600,4.6332
1.83,3610,4.6333
1.83,3610,4.6333
1.83,3610,4.6334
1.83,3610,4.6334
1.83,3610,4.6335
1.83,3610,4.6335
1.83,3610,4.6336
1.83,3610,4.6336
1.83,3610,4.6337
1.83,3610,4.6337
1.83,3610,4.6337
1.83,3610,4.6338
1.83,3610,4.6338
1.83,3610,4.6339
1.83,3610,4.6339
1.83,3610,4.6340
1.83,3610,4.6340
1.83,3610,4.6340
1.83,3610,4.6341
1.83,3610,4.6341
1.83,3610,4.6342
1.83,3610,4.6342
1.83,3610,4.6343
1.83,3610,4.6343
1.83,3610,4.6344
1.83,3610,4.6344
1.83,3610,4.6344
1.83,3610,4.6345
1.83,3610,4.6345
1.83,3610,4.6346
1.83,3610,4.6347
1.83,3610,4.6347
1.83,3610,4.6348
1.83,3610,4.6348
1.83,3610,4.6348
1.83,3610,4.6349
1.83,3610,4.6349
1.83,3610,4.6350
1.83,3610,4.6350
1.83,3610,4.6351
1.83,3610,4.6351
1.83,3610,4.6351
1.83,3610,4.6352
1.83,3610,4.6352
1.83,3610,4.6353
1.83,3610,4.6353
1.83,3610,4.6354
1.83,3610,4.6354
1.83,3610,4.6354
1.83,3610,4.6355
1.83,3610,4.6355
1.83,3610,4.6356
1.83,3610,4.6356
1.83,3610,4.6357
1.83,3610,4.6357
1.83,3610,4.6358
1.83,3610,4.6358
1.83,3610,4.6358
1.83,3610,4.6359
1.83,3610,4.6359
1.83,3610,4.6360
1.83,3610,4.6360
1.83,3610,4.6361
1.83,3610,4.6361
1.83,3610,4.6361
1.83,3610,4.6362
1.83,3610,4.6362
1.83,3610,4.6363
1.83,3600,4.6363
1.83,3610,4.6364
1.83,3610,4.6364
1.83,3610,4.6365
1.83,3600,4.6365
1.83,3600,4.6365
1.83,3610,4.6366
1.83,3610,4.6366
1.83,3600,4.6367
1.83,3600,4.6367
1.83,3610,4.6368
1.83,3610,4.6368
1.83,3610,4.6369
1.83,3610,4.6369
1.83,3610,4.6369
1.83,3610,4.6370
1.83,3610,4.6370
1.83,3610,4.6371
1.83,3610,4.6371
1.83,3610,4.6372
1.83,3610,4.6372
1.83,3610,4.6372
1.83,3610,4.6373
1.83,3610,4.6373
1.83,3610,4.6374
1.83,3610,4.6374
1.83,3610,4.6375
1.83,3610,4.6375
1.83,3610,4.6376
1.83,3610,4.6376
1.83,3610,4.6376
1.83,3610,4.6377
1.83,3610,4.6377
1.83,3610,4.6378
1.83,3610,4.6378
1.83,3610,4.6378
1.83,3610,4.6379
1.83,3610,4.6379
1.83,3610,4.6380
1.83,3610,4.6380
1.83,3610,4.6381
1.83,3610,4.6381
1.83,3610,4.6381
1.83,3610,4.6382
1.83,3610,4.6382
1.83,3610,4.6383
1.83,3610,4.6383
1.83,3610,4.6384
1.83,3610,4.6384
1.83,3610,4.6385
1.83,3610,4.6385
1.83,3610,4.6385
1.83,3610,4.6386
1.83,3610,4.6386
1.83,3610,4.6387
1.83,3610,4.6387
1.83,3610,4.6388
1.83,3610,4.6388
1.83,3610,4.6388
1.83,3610,4.6389
1.83,3610,4.6389
1.83,3610,4.6390
1.83,3610,4.6390
1.83,3610,4.6391
1.83,3610,4.6391
1.83,3610,4.6392
1.83,3610,4.6392
1.83,3610,4.6392
1.83,3610,4.6393
1.83,3610,4.6393
1.83,3610,4.6394
1.83,3610,4.6394
1.83,3610,4.6394
1.83,3610,4.6395
1.83,3610,4.6395
1.83,3610,4.6396
1.83,3610,4.6396
1.83,3610,4.6397
1.83,3610,4.6397
1.83,3610,4.6397
1.83,3610,4.6398
1.83,3610,4.6398
1.83,3610,4.6399
1.83,3610,4.6399
1.83,3610,4.6400
1.83,3610,4.6400
1.83,3610,4.6400
1.83,3610,4.6401
1.83,3610,4.6401
1.83,3610,4.6402
1.83,3610,4.6402
1.83,3610,4.6403
1.83,3610,4.6403
1.83,3610,4.6403
1.83,3610,4.6404
1.83,3610,4.6404
1.83,3610,4.6405
1.83,3610,4.6405
1.83,3610,4.6406
1.83,3610,4.6406
1.83,3610,4.6407
1.83,3610,4.6407
1.83,3610,4.6408
1.83,3610,4.6408
1.83,3610,4.6408
1.83,3610,4.6409
1.83,3610,4.6409
1.83,3610,4.6410
1.83,3610,4.6410
1.83,3610,4.6411
1.83,3610,4.6411
1.83,3610,4.6412
1.83,3610,4.6412
1.83,3610,4.6412
1.83,3610,4.6413
1.83,3610,4.6413
1.83,3610,4.6414
1.83,3610,4.6414
1.83,3610,4.6415
1.83,3610,4.6415
1.83,3610,4.6415
1.83,3610,4.6416
1.83,3610,4.6416
1.83,3610,4.6417
1.83,3610,4.6417
1.83,3610,4.6417
1.83,3610,4.6418
1.83,3610,4.6418
1.83,3610,4.6419
1.83,3610,4.6419
1.83,3610,4.6420
1.83,3610,4.6420
1.83,3610,4.6421
1.83,3610,4.6421
1.83,3610,4.6422
1.83,3610,4.6422
1.83,3610,4.6423
1.83,3610,4.6423
1.83,3610,4.6424
1.83,3610,4.6424
1.83,3610,4.6424
1.83,3610,4.6425
1.83,3610,4.6425
1.83,3610,4.6425
1.83,3610,4.6426
1.83,3610,4.6426
1.83,3610,4.6427
1.83,3610,4.6427
1.83,3610,4.6428
1.83,3610,4.6428
1.83,3610,4.6429
1.83,3610,4.6429
1.83,3610,4.6429
1.83,3610,4.6430
1.83,3610,4.6430
1.83,3610,4.6431
1.83,3610,4.6431
1.83,3610,4.6432
1.83,3610,4.6432
1.83,3610,4.6432
1.83,3610,4.6433
1.83,3610,4.6433
1.83,3610,4.6434
1.83,3610,4.6434
1.83,3610,4.6435
1.83,3610,4.6435
1.83,3610,4.6436
1.83,3610,4.6436
1.83,3610,4.6437
1.83,3610,4.6437
1.83,3610,4.6437
1.83,3610,4.6438
1.83,3610,4.6439
1.83,3610,4.6439
1.83,3610,4.6440
1.83,3610,4.6440
1.83,3610,4.6440
1.83,3610,4.6441
1.83,3610,4.6441
1.83,3610,4.6442
1.83,3610,4.6442
1.83,3610,4.6442
1.83,3610,4.6443
1.83,3610,4.6443
1.83,3610,4.6444
1.83,3610,4.6444
1.83,3610,4.6445
1.83,3610,4.6445
1.83,3610,4.6445
1.83,3610,4.6446
1.83,3610,4.6446
1.83,3610,4.6447
1.83,3610,4.6447
1.83,3610,4.6448
1.83,3610,4.6448
1.83,3610,4.6449
1.83,3610,4.6449
1.83,3610,4.6449
1.83,3610,4.6450
1.83,3610,4.6450
1.83,3610,4.6451
1.83,3610,4.6451
1.83,3610,4.6452
1.83,3610,4.6452
1.83,3610,4.6453
1.83,3610,4.6453
1.83,3610,4.6454
1.83,3610,4.6454
1.83,3610,4.6454
1.83,3610,4.6455
1.83,3610,4.6455
1.83,3610,4.6456
1.83,3610,4.6456
1.83,3610,4.6457
1.83,3610,4.6457
1.83,3610,4.6458
1.83,3610,4.6458
1.83,3610,4.6458
1.83,3610,4.6459
1.83,3610,4.6459
1.83,3610,4.6460
1.83,3610,4.6460
1.83,3610,4.6461
1.83,3610,4.6461
1.83,3610,4.6462
1.83,3610,4.6462
1.83,3610,4.6462
1.83,3610,4.6463
1.83,3610,4.6463
1.83,3610,4.6464
1.83,3610,4.6464
1.83,3610,4.6464
1.83,3610,4.6465
1.83,3610,4.6465
1.83,3610,4.6466
1.83,3610,4.6466
1.83,3610,4.6467
1.83,3610,4.6467
1.83,3610,4.6468
1.83,3610,4.6468
1.83,3610,4.6468
1.83,3610,4.6469
1.83,3610,4.6469
1.83,3610,4.6470
1.83,3610,4.6470
1.83,3610,4.6471
1.83,3610,4.6471
1.83,3610,4.6472
1.83,3610,4.6472
1.83,3610,4.6472
1.83,3610,4.6473
1.83,3610,4.6473
1.83,3610,4.6474
1.83,3610,4.6474
1.83,3610,4.6475
1.83,3610,4.6475
1.83,3610,4.6476
1.83,3610,4.6476
1.83,3610,4.6476
1.83,3610,4.6477
1.83,3610,4.6477
1.83,3610,4.6478
1.83,3610,4.6478
1.83,3610,4.6479
1.83,3610,4.6479
1.83,3610,4.6480
1.83,3610,4.6480
1.83,3610,4.6481
1.83,3610,4.6481
1.83,3610,4.6481
1.83,3610,4.6482
1.83,3610,4.6482
1.83,3610,4.6483
1.83,3610,4.6483
1.83,3610,4.6484
1.83,3610,4.6484
1.83,3610,4.6484
1.83,3610,4.6485
1.83,3610,4.6485
1.83,3610,4.6486
1.83,3610,4.6486
1.83,3610,4.6487
1.83,3610,4.6487
1.83,3610,4.6488
1.83,3610,4.6488
1.83,3610,4.6489
1.83,3610,4.6489
1.83,3610,4.6489
1.83,3610,4.6490
1.83,3610,4.6490
1.83,3610,4.6490
1.83,3610,4.6491
1.83,3610,4.6492
1.83,3610,4.6492
1.83,3610,4.6492
1.83,3610,4.6493
1.83,3610,4.6493
1.83,3610,4.6494
1.83,3610,4.6494
1.83,3610,4.6495
1.83,3610,4.6495
1.83,3610,4.6496
1.83,3610,4.6496
1.83,3610,4.6496
1.83,3610,4.6497
1.83,3610,4.6497
1.83,3610,4.6497
1.83,3610,4.6498
1.83,3610,4.6498
1.83,3610,4.6499
1.83,3610,4.6499
1.83,3610,4.6500
1.83,3610,4.6500
1.83,3610,4.6501
1.83,3610,4.6501
1.83,3610,4.6501
1.83,3610,4.6502
1.83,3610,4.6502
1.83,3610,4.6503
1.83,3610,4.6503
1.83,3610,4.6504
1.83,3610,4.6504
1.83,3610,4.6504
1.83,3610,4.6505
1.83,3610,4.6505
1.83,3610,4.6506
1.83,3610,4.6506
1.83,3610,4.6507
1.83,3610,4.6507
1.83,3610,4.6508
1.83,3610,4.6508
1.83,3610,4.6508
1.83,3610,4.6509
1.83,3610,4.6509
1.83,3610,4.6509
1.83,3610,4.6510
1.83,3610,4.6511
1.83,3610,4.6511
1.83,3610,4.6511
1.83,3610,4.6512
1.83,3610,4.6512
1.83,3610,4.6513
1.83,3610,4.6513
1.83,3610,4.6514
1.83,3610,4.6514
1.83,3610,4.6514
1.83,3610,4.6515
1.83,3610,4.6515
1.83,3610,4.6516
1.83,3610,4.6516
1.83,3610,4.6517
1.83,3610,4.6517
1.83,3610,4.6518
1.83,3610,4.6518
1.83,3610,4.6518
1.83,3610,4.6519
1.83,3610,4.6519
1.83,3610,4.6519
1.83,3610,4.6520
1.83,3610,4.6520
1.83,3610,4.6521
1.83,3610,4.6521
1.83,3610,4.6521
1.83,3610,4.6521
1.83,3610,4.6522
1.83,3610,4.6522
1.83,3610,4.6523
1.83,3610,4.6523
1.83,3610,4.6523
1.83,3610,4.6524
1.83,3610,4.6524
1.83,3610,4.6525
1.83,3610,4.6525
1.83,3610,4.6525
1.83,3610,4.6526
1.83,3610,4.6526
1.83,3610,4.6527
1.83,3610,4.6527
1.83,3610,4.6527
1.83,3610,4.6528
1.83,3610,4.6528
1.83,3610,4.6529
1.83,3610,4.6529
1.83,3610,4.6529
1.83,3610,4.6530
1.83,3610,4.6530
1.83,3610,4.6531
1.83,3610,4.6531
1.83,3610,4.6531
1.83,3610,4.6532
1.84,3610,4.6532
1.84,3610,4.6533
1.84,3610,4.6533
1.84,3610,4.6534
1.84,3610,4.6534
1.84,3610,4.6534
1.84,3610,4.6535
1.84,3610,4.6535
1.84,3610,4.6535
1.84,3610,4.6536
1.84,3610,4.6536
1.84,3610,4.6537
1.84,3610,4.6537
1.84,3610,4.6537
1.84,3610,4.6538
1.84,3610,4.6538
1.84,3610,4.6539
1.84,3610,4.6539
1.84,3610,4.6540
1.84,3610,4.6540
1.84,3610,4.6540
1.84,3610,4.6541
1.84,3610,4.6541
1.84,3610,4.6541
1.84,3610,4.6542
1.84,3610,4.6542
1.84,3610,4.6543
1.84,3610,4.6543
1.84,3610,4.6543
1.84,3610,4.6544
1.84,3610,4.6544
1.84,3610,4.6544
1.84,3610,4.6545
1.84,3610,4.6545
1.84,3610,4.6546
1.84,3610,4.6546
1.84,3610,4.6547
1.84,3610,4.6547
1.84,3610,4.6547
1.84,3610,4.6548
1.84,3610,4.6548
1.84,3610,4.6549
1.84,3610,4.6549
1.84,3610,4.6549
1.84,3610,4.6550
1.84,3610,4.6550
1.84,3610,4.6550
1.84,3610,4.6551
1.84,3610,4.6551
1.84,3610,4.6552
1.84,3610,4.6552
1.84,3610,4.6553
1.84,3610,4.6553
1.84,3610,4.6554
1.84,3610,4.6554
1.84,3610,4.6554
1.84,3610,4.6555
1.84,3610,4.6555
1.84,3610,4.6556
1.84,3610,4.6556
1.84,3610,4.6556
1.84,3610,4.6557
1.84,3610,4.6557
1.84,3610,4.6557
1.84,3610,4.6558
1.84,3610,4.6558
1.84,3610,4.6558
1.84,3610,4.6559
1.84,3610,4.6560
1.84,3610,4.6560
1.84,3610,4.6560
1.84,3610,4.6561
1.84,3610,4.6561
1.84,3610,4.6561
1.84,3610,4.6562
1.84,3610,4.6562
1.84,3610,4.6563
1.84,3610,4.6563
1.84,3610,4.6563
1.84,3610,4.6564
1.84,3610,4.6564
1.84,3610,4.6564
1.84,3610,4.6565
1.84,3610,4.6565
1.84,3610,4.6565
1.84,3610,4.6566
1.84,3610,4.6566
1.84,3610,4.6567
1.84,3610,4.6567
1.84,3610,4.6567
1.84,3610,4.6568
1.84,3610,4.6568
1.84,3610,4.6569
1.84,3610,4.6569
1.84,3610,4.6570
1.84,3610,4.6570
1.84,3610,4.6570
1.84,3610,4.6571
1.84,3610,4.6571
1.84,3610,4.6572
1.84,3610,4.6572
1.84,3610,4.6572
1.84,3610,4.6573
1.84,3610,4.6573
1.84,3610,4.6573
1.84,3610,4.6574
1.84,3610,4.6574
1.84,3610,4.6574
1.84,3610,4.6575
1.84,3610,4.6575
1.84,3610,4.6576
1.84,3610,4.6576
1.84,3610,4.6576
1.84,3610,4.6577
1.84,3610,4.6577
1.84,3610,4.6577
1.84,3610,4.6578
1.84,3610,4.6578
1.84,3610,4.6578
1.84,3610,4.6579
1.84,3610,4.6579
1.84,3610,4.6579
1.84,3610,4.6580
1.84,3610,4.6580
1.84,3610,4.6581
1.84,3610,4.6581
1.84,3610,4.6581
1.84,3610,4.6582
1.84,3610,4.6582
1.84,3610,4.6582
1.84,3610,4.6583
1.84,3610,4.6583
1.84,3610,4.6584
1.84,3610,4.6584
1.84,3610,4.6584
1.84,3610,4.6585
1.84,3610,4.6585
1.84,3610,4.6585
1.84,3610,4.6586
1.84,3610,4.6586
1.84,3610,4.6587
1.84,3610,4.6587
1.84,3610,4.6588
1.84,3610,4.6588
1.84,3610,4.6588
1.84,3610,4.6589
1.84,3610,4.6589
1.84,3610,4.6589
1.84,3610,4.6590
1.84,3610,4.6590
1.84,3610,4.6591
1.84,3610,4.6591
1.84,3610,4.6591
1.84,3610,4.6592
1.84,3610,4.6592
1.84,3610,4.6593
1.84,3610,4.6593
1.84,3610,4.6593
1.84,3610,4.6594
1.84,3610,4.6594
1.84,3610,4.6594
1.84,3610,4.6595
1.84,3610,4.6595
1.84,3610,4.6596
1.84,3610,4.6596
1.84,3610,4.6597
1.84,3610,4.6597
1.84,3610,4.6598
1.84,3610,4.6598
1.84,3610,4.6598
1.84,3610,4.6599
1.84,3610,4.6599
1.84,3610,4.6600
1.84,3610,4.6600
1.84,3610,4.6600
1.84,3610,4.6601
1.84,3610,4.6601
1.84,3610,4.6601
1.84,3610,4.6602
1.84,3610,4.6602
1.84,3610,4.6603
1.84,3610,4.6603
1.84,3610,4.6604
1.84,3610,4.6604
1.84,3610,4.6604
1.84,3610,4.6604
1.84,3610,4.6605
1.84,3610,4.6605
1.84,3610,4.6606
1.84,3610,4.6606
1.84,3610,4.6607
1.84,3610,4.6607
1.84,3610,4.6607
1.84,3610,4.6608
1.84,3610,4.6608
1.84,3610,4.6609
1.84,3610,4.6609
1.84,3610,4.6609
1.84,3610,4.6610
1.84,3610,4.6610
1.84,3610,4.6611
1.84,3610,4.6611
1.84,3610,4.6612
1.84,3610,4.6612
1.84,3610,4.6612
1.84,3610,4.6613
1.84,3610,4.6613
1.84,3610,4.6613
1.84,3610,4.6614
1.84,3610,4.6614
1.84,3610,4.6614
1.84,3610,4.6615
1.84,3610,4.6615
1.84,3610,4.6616
1.84,3610,4.6616
1.84,3610,4.6617
1.84,3610,4.6617
1.84,3610,4.6618
1.84,3610,4.6618
1.84,3610,4.6618
1.84,3610,4.6619
1.84,3610,4.6619
1.84,3610,4.6620
1.84,3610,4.6620
1.84,3610,4.6620
1.84,3610,4.6621
1.84,3610,4.6621
1.84,3610,4.6622
1.84,3610,4.6622
1.84,3610,4.6622
1.84,3610,4.6623
1.84,3610,4.6623
1.84,3610,4.6624
1.84,3610,4.6624
1.84,3610,4.6624
1.84,3610,4.6625
1.84,3610,4.6625
1.84,3610,4.6626
1.84,3610,4.6626
1.84,3610,4.6627
1.84,3610,4.6627
1.84,3610,4.6628
1.84,3610,4.6628
1.84,3610,4.6628
1.84,3610,4.6629
1.84,3610,4.6629
1.84,3610,4.6629
1.84,3610,4.6630
1.84,3610,4.6630
1.84,3610,4.6630
1.84,3610,4.6631
1.84,3610,4.6631
1.84,3610,4.6632
1.84,3610,4.6632
1.84,3610,4.6633
1.84,3610,4.6633
1.84,3610,4.6634
1.84,3610,4.6634
1.84,3610,4.6634
1.84,3610,4.6635
1.84,3610,4.6635
1.84,3610,4.6636
1.84,3610,4.6636
1.84,3610,4.6637
1.84,3610,4.6637
1.84,3610,4.6637
1.84,3610,4.6638
1.84,3610,4.6638
1.84,3610,4.6639
1.84,3610,4.6639
1.84,3610,4.6640
1.84,3610,4.6640
1.84,3610,4.6640
1.84,3610,4.6641
1.84,3610,4.6642
1.84,3610,4.6642
1.84,3610,4.6643
1.84,3610,4.6643
1.84,3610,4.6643
1.84,3610,4.6644
1.84,3610,4.6644
1.84,3610,4.6644
1.84,3610,4.6645
1.84,3610,4.6645
1.84,3610,4.6646
1.84,3610,4.6646
1.84,3610,4.6646
1.84,3610,4.6647
1.84,3610,4.6647
1.84,3610,4.6648
1.84,3610,4.6648
1.84,3610,4.6649
1.84,3610,4.6649
1.84,3610,4.6649
1.84,3610,4.6650
1.84,3610,4.6650
1.84,3610,4.6651
1.84,3610,4.6651
1.84,3610,4.6651
1.84,3610,4.6652
1.84,3610,4.6652
1.84,3610,4.6653
1.84,3610,4.6653
1.84,3610,4.6654
1.84,3610,4.6654
1.84,3610,4.6655
1.84,3610,4.6655
1.84,3610,4.6655
1.84,3610,4.6656
1.84,3610,4.6656
1.84,3610,4.6657
1.84,3610,4.6657
1.84,3610,4.6657
1.84,3610,4.6658
1.84,3610,4.6658
1.84,3610,4.6659
1.84,3610,4.6659
1.84,3610,4.6659
1.84,3610,4.6660
1.84,3610,4.6660
1.84,3610,4.6661
1.84,3610,4.6661
1.84,3610,4.6661
1.84,3610,4.6662
1.84,3610,4.6662
1.84,3610,4.6663
1.84,3610,4.6663
1.84,3610,4.6664
1.84,3610,4.6664
1.84,3610,4.6665
1.84,3610,4.6665
1.84,3610,4.6665
1.84,3610,4.6666
1.84,3610,4.6666
1.84,3610,4.6667
1.84,3610,4.6667
1.84,3610,4.6667
1.84,3610,4.6668
1.84,3610,4.6668
1.84,3610,4.6669
1.84,3610,4.6669
1.84,3610,4.6669
1.84,3610,4.6670
1.84,3610,4.6670
1.84,3610,4.6671
1.84,3610,4.6671
1.84,3610,4.6672
1.84,3610,4.6672
1.84,3610,4.6673
1.84,3610,4.6673
1.84,3610,4.6673
1.84,3610,4.6674
1.84,3610,4.6674
1.84,3610,4.6675
1.84,3610,4.6675
1.84,3610,4.6675
1.84,3610,4.6676
1.84,3610,4.6676
1.84,3610,4.6677
1.84,3610,4.6677
1.84,3610,4.6678
1.84,3610,4.6678
1.84,3610,4.6679
1.84,3610,4.6679
1.84,3610,4.6679
1.84,3610,4.6680
1.84,3610,4.6680
1.84,3610,4.6681
1.84,3610,4.6681
1.84,3610,4.6681
1.84,3610,4.6682
1.84,3610,4.6682
